編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPPMLKKKHKGFFE77DA,坡道平面,1330000,26.18,地下二樓
RPPPMLQJKHKGFFE28DA,坡道平面,1330000,26.18,地下二樓
RPOOMLKKKHKGFFE57DA,坡道平面,1380000,26.18,地下二樓
RPPOMLQJKHKGFFE18DA,坡道平面,1380000,26.18,地下二樓
RPUOMLQJKHKGFFE68DA,坡道平面,1380000,26.18,地下二樓
RPTOMLQJKHKGFFE58DA,坡道平面,1380000,26.18,地下二樓
RPQNMLNKKHKGFEE87DA,坡道平面,1500000,30.31,地下二樓
RPVTMLOKJHKGFBE68DA,坡道平面,1600000,26.88,地下三樓
RPQNMLSJKHKGFFE38DA,坡道平面,1380000,26.18,地下二樓
RPOPMLKKJHKGFBE17DA,坡道平面,1600000,26.88,地下三樓
RPTPMLOKJHKGFBE08DA,坡道平面,1500000,26.88,地下四樓
RPQPMLOLJHKGFEE18DA,坡道機械,750000,12.87,地下五樓含以下
RPOPMLTJJHKGFBE97DA,坡道平面,1500000,26.88,地下四樓
RPVNMLSJKHKGFAE38DA,坡道平面,1100000,17.91,地下五樓含以下
RPPNMLPJKHKGFEE87DA,坡道平面,1500000,30.31,地下二樓
RPUPMLOKJHKGFBE18DA,坡道平面,1600000,26.88,地下三樓
RPPOMLSKKHKGFEE38DA,坡道平面,1350000,30.31,地下三樓
RPWOMLTJJHKGFBE68DA,坡道平面,2000000,26.88,地下三樓
RPXNMLKKKHKGFFE38DA,坡道平面,1380000,26.18,地下二樓
RPVNMLSJKHKGFEE78DA,坡道機械,950000,12.87,地下五樓含以下
RPSNMLPJKHKGFEE18DA,坡道平面,1350000,30.31,地下三樓
RPPPMLKKJHKGFBE27DA,坡道平面,1600000,26.88,地下三樓
RPROMLTJJHKGFBE18DA,坡道平面,1600000,26.88,地下三樓
RPWPMLOLJHKGFEE78DA,坡道平面,1300000,32.99,地下三樓
RPTOMLKKJHKGFBE57DA,坡道平面,1450000,26.88,地下五樓含以下
RPQOMLSKKHKGFEE48DA,坡道平面,1350000,30.31,地下三樓
RPRNMLPKKHKGFBE87DA,坡道平面,1400000,26.88,地下五樓含以下
RPWTMLOKJHKGFBE78DA,坡道平面,1600000,26.88,地下四樓
RPQOMLNKKHKGFEE97DA,坡道平面,1250000,30.31,地下四樓
RPPPMLOKJHKGFBE67DA,坡道平面,1500000,26.88,地下四樓
RPOPMLNLJHKGFEE87DA,坡道平面,1450000,30.31,地下二樓
RPSNMLNKKHKGFEE08DA,坡道平面,1400000,32.99,地下三樓
RPOPMLTKKHKGFEE48DA,坡道機械,950000,12.87,地下五樓含以下
RPVQMLMKKHKGFEE58DA,坡道平面,1350000,27.90,地下二樓
RPTNMLNKKHKGFEE18DA,坡道平面,1150000,30.31,地下四樓
RPWNMLSJKHKGFEE88DA,坡道機械,650000,12.87,地下五樓含以下
RPUNMLNKKHKGFEE28DA,坡道平面,1150000,30.31,地下四樓
RPUOMLNLJHKGFEE38DA,坡道機械,650000,12.87,地下五樓含以下
RPVNMLNKKHKGFEE38DA,坡道平面,1150000,30.31,地下四樓
RPUNMLNLJHKGFEE28DA,坡道平面,1150000,30.31,地下四樓
RPRNMLOLKIJGFEE18DA,坡道機械,750000,12.87,地下五樓含以下
RPPNMLNKJHKGFBE37DA,坡道平面,1350000,26.88,地下五樓含以下
RPOOMLNKRHJGFAE97DA,坡道平面,1200000,17.91,地下四樓
