鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
信義區,租賃房屋,臺北市信義區松隆路３３３號４樓,0.0,,,,1140124,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731026,11.2,4,2,2,有,無,有,13600,1214,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLMJKHKGFDA57CC,分租雅房,無,1140125~1150424,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
大同區,租賃房屋,臺北市大同區重慶北路二段６巷１５號,0.0,,,,1140123,土地0建物0車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,19.36,2,0,2,有,無,有,14280,738,,0.0,0,,RPPNMLNJKHKGFBA07CC,分租套房,無,1140123~1150129,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中正區,租賃房屋,臺北市中正區漢口街一段３２號,0.0,,,,1140124,土地0建物0車位0,全,6,透天厝,一層：店舖，二至六層：住宅,鋼筋混凝土造,0600123,17.76,21,0,14,有,無,有,10000,563,,0.0,0,,RPQNMLNJKHKGFBA17CC,分租套房,無,1140220~1150219,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
萬華區,租賃房屋,臺北市萬華區峨眉街１３９、１４１、１４３號；環河南路一段７５號,0.0,,,,1140123,土地0建物0車位0,全,5,透天厝,,鋼筋混凝土造,0551018,35.07,20,0,20,有,無,有,15000,428,,0.0,0,,RPRNMLNJKHKGFBA27CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
萬華區,租賃房屋,臺北市萬華區峨眉街１３９、１４１、１４３號；環河南路一段７５號,0.0,,,,1140123,土地0建物0車位0,全,5,透天厝,,鋼筋混凝土造,0551018,35.07,20,0,20,有,無,有,15000,428,,0.0,0,,RPSNMLNJKHKGFBA37CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
大同區,租賃房屋,臺北市大同區南京西路５７號１２樓之１３,0.0,,,,1140124,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,63.6,1,2,1,有,有,有,42691,671,,0.0,0,,RPUNMLNJKHKGFBA57CC,整棟(戶)出租,有,1140203~1150302,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中正區,租賃房屋,臺北市中正區衡陽路７６號,0.0,,,,1140121,土地0建物0車位0,全,7,透天厝,,加強磚造,,43.82,21,2,19,有,無,有,21500,491,,0.0,0,本間格局2/1/1,RPWNMLNJKHKGFBA77CC,分租套房,無,1140110~1150109,有,冷氣、洗衣機、電視機、冰箱,一般轉租
萬華區,租賃房屋,臺北市萬華區青年路１６８巷２９號四樓之２,0.0,,,,1140123,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,37.41,1,0,1,有,無,無,12000,321,,0.0,0,,RPXNMLNJKHKGFBA87CC,獨立套房,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區中山北路２段７７巷６之２號３樓,0.0,,,,1140124,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060524,95.97,2,1,1,有,有,有,74800,779,,0.0,0,租金總額含管理費；網路費；其他租金內含所得稅、健保補充保費、有線電視；,RPPNMLNJKHKGFCA17CC,整棟(戶)出租,有,1140125~1160124,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
中山區,租賃房屋,臺北市中山區中山北路三段５５巷２８號二樓,0.0,,,,1140123,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690930,26.79,7,1,6,有,無,有,16000,597,,0.0,0,,RPRNMLNJKHKGFCA37CC,分租套房,無,1140123~1150122,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
內湖區,租賃房屋,臺北市內湖區環山路二段２６巷１１號５樓,0.0,,,,1140123,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701001,90.11,3,2,2,有,無,有,19500,216,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVNMLNJKHKGFCA77CC,整棟(戶)出租,無,1140220~1150219,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區東湖路１１３巷５２號２樓,0.0,,,,1140122,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840428,26.72,1,0,1,有,有,有,14000,524,,0.0,0,,RPPOMLNJKHKGFCA27CC,獨立套房,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區長安東路二段６７號５樓之２,0.0,,,,1140121,土地0建物1車位0,五層,11,辦公商業大樓,商業用,鋼筋混凝土造,0700320,111.19999999999999,0,0,0,無,有,無,65991,593,,0.0,0,租金總額含稅；,RPUOMLNJKHKGFCA77CC,,有,1140121~1160214,有,冷氣,
松山區,租賃房屋,臺北市松山區八德路二段４１２號４樓,0.0,,,,1140121,土地0建物0車位0,四層,6,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0710608,10.0,6,1,3,有,無,有,12000,1200,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLNJKHKGFDA67CC,分租雅房,無,1140122~1150121,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區延平北路五段５６號,0.0,,,,1140124,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0620123,17.75,14,0,14,有,無,有,12000,676,,0.0,0,,RPPNMLNJKHKGFEA37CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區重慶北路四段４９巷４０弄３號３樓,0.0,,,,1140122,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591010,72.8,3,1,2,有,無,無,15000,206,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLNJKHKGFEA57CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區通化街１９巷６弄８號４樓之３,0.0,,,,1140123,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601225,58.92,2,1,1,有,無,有,25500,433,,0.0,0,多人共同承租2；,RPPNMLNJKHKGFFA47CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、冰箱、瓦斯或天然氣,一般轉租
大安區,租賃房屋,臺北市大安區臨江街２５號２樓,0.0,,,,1140121,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710914,21.0,4,2,2,有,有,有,15800,752,,0.0,0,租金總額含網路費；,RPQNMLNJKHKGFFA57CC,分租套房,無,1140201~1150430,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
大安區,租賃房屋,臺北市大安區通化街１７之４號,0.0,,,,1140122,土地0建物1車位0,見其他登記事項,3,公寓(5樓含以下無電梯),,加強磚造,,201.2,0,0,0,無,無,無,250000,1243,,0.0,0,,RPSNMLNJKHKGFFA77CC,,無,1140301~1240630,無,,
大安區,租賃房屋,臺北市大安區樂利路１０１巷２號２樓,0.0,,,,1140121,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,,11.0,5,1,2,有,無,有,13300,1209,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPVNMLNJKHKGFFA08CC,分租雅房,無,1140124~1150323,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
大安區,租賃房屋,臺北市大安區樂利路１０１巷２號２樓,0.0,,,,1140124,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,,11.0,5,1,2,有,無,有,13800,1255,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPWNMLNJKHKGFFA18CC,分租雅房,無,1140127~1150326,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
大安區,租賃房屋,臺北市大安區敦化南路一段２３６巷９號１２樓,0.0,,,,1140123,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670120,290.03,4,2,3,有,有,無,160000,552,,0.0,0,,RPXNMLNJKHKGFFA28CC,整棟(戶)出租,有,1140215~1160214,有,冷氣,
文山區,租賃房屋,臺北市文山區興隆路二段１３０巷３號四樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580322,63.0,2,1,1,有,無,無,17000,270,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPPNMLOJKHKGFAA07CC,整棟(戶)出租,無,1140225~1150224,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區重慶南路三段１４６巷１４號四樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580411,75.14,3,1,1,有,無,有,25000,333,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPQNMLOJKHKGFAA17CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
文山區,租賃房屋,臺北市文山區木柵路一段３０８號４樓,0.0,,,,1140123,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,63.42,2,2,1,有,無,無,19000,300,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLOJKHKGFAA27CC,整棟(戶)出租,無,1140225~1150224,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區三元街１６４號三樓,0.0,,,,1140124,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0641121,78.07,2,2,2,有,無,有,26000,333,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPSNMLOJKHKGFAA37CC,整棟(戶)出租,無,1140210~1150209,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區華西街１７之４號５樓之４,0.0,,,,1140123,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0711018,29.769999999999996,1,0,1,有,無,有,10000,336,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPQNMLOJKHKGFBA27CC,獨立套房,無,1140201~1150131,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
萬華區,租賃房屋,臺北市萬華區雙園街２１巷４３號二樓,0.0,,,,1140123,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,,51.95,2,1,1,有,無,無,24000,462,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPTNMLOJKHKGFBA57CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區中華路一段８５巷６號,0.0,,,,1140121,土地0建物0車位0,全,4,透天厝,,加強磚造,0550713,25.56,9,1,8,有,無,有,14500,567,,0.0,0,,RPVNMLOJKHKGFBA77CC,分租套房,無,1140313~1150312,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
大同區,租賃房屋,臺北市大同區南京西路１８巷２０之１號四樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),,加強磚造,,58.38,2,2,2,有,無,有,30000,514,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPWNMLOJKHKGFBA87CC,整棟(戶)出租,無,1140208~1150207,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中山區,租賃房屋,臺北市中山區德惠街７３、７５、７７號,0.0,住,,,1140122,土地2建物1車位0,一層,10,店面(店鋪),一般服務業、一般零售業〈甲組〉、電表電箱,鋼筋混凝土造,0900926,124.83,0,0,0,無,有,無,70000,561,,0.0,0,,RPPNMLOJKHKGFCA27CC,,有,1140210~1150209,有,,
中山區,租賃房屋,臺北市中山區民權東路三段１３號４樓,0.0,,,,1140121,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640423,30.0,4,1,3,有,無,無,14900,497,,0.0,0,含增建或未登記建物；,RPSNMLOJKHKGFCA57CC,分租套房,無,1140121~1150120,無,熱水器,一般轉租
中山區,租賃房屋,臺北市中山區松江路８號５樓之１５,0.0,,,,1140122,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0661102,21.09,1,0,1,有,有,有,15000,711,,0.0,0,,RPTNMLOJKHKGFCA67CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區長安東路一段５３巷２之２號二樓,0.0,,,,1140125,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),,加強磚造,,98.8,2,2,2,有,無,無,32500,329,,0.0,0,,RPVNMLOJKHKGFCA87CC,整棟(戶)出租,無,1140203~1170202,無,冷氣、熱水器、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區龍江路２５７巷１４號４樓,0.0,,,,1140121,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650623,102.15,3,2,2,有,無,無,26000,255,,0.0,0,,RPWNMLOJKHKGFCA97CC,整棟(戶)出租,無,1140201~1150113,無,熱水器、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區吉林路１３５號３樓,0.0,,,,1140125,土地0建物0車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,16.28,6,0,6,有,無,無,10100,620,,0.0,0,含增建或未登記建物；續租案件；,RPXNMLOJKHKGFCA08CC,分租套房,無,1140112~1150111,無,熱水器,一般轉租
中山區,租賃房屋,臺北市中山區農安街２４號四樓,0.0,,,,1140124,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621012,23.33,4,1,4,有,無,有,14500,622,,0.0,0,,RPOOMLOJKHKGFCA27CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區農安街２４號四樓,0.0,,,,1140124,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621012,23.33,4,1,4,有,無,有,14500,622,,0.0,0,,RPPOMLOJKHKGFCA37CC,分租套房,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區中山北路一段１２６巷１５號５樓之１,0.0,,,,1140121,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0871013,65.27,2,1,1,有,有,有,35000,536,,0.0,0,,RPQOMLOJKHKGFCA47CC,整棟(戶)出租,無,1140121~1150120,有,冷氣、熱水器、冰箱、瓦斯或天然氣,
信義區,租賃房屋,臺北市信義區松山路２５０號３樓,0.0,,,,1140122,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0730608,61.26,2,1,1,有,有,有,15000,245,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。其他說明；,RPRNMLOJKHKGFDA57CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北投區,租賃房屋,臺北市北投區自強街４６巷１６號４樓,0.0,,,,1140122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610721,102.22,3,2,2,有,無,無,31000,303,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPRNMLOJKHKGFEA67CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北投區,租賃房屋,臺北市北投區溫泉路７１號３樓之２７,0.0,,,,1140123,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0700218,28.76,1,0,1,有,有,有,12000,417,,0.0,0,續租案件；,RPSNMLOJKHKGFEA77CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
北投區,租賃房屋,臺北市北投區明德路１１８巷２３號２樓,0.0,,,,1140123,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741216,131.54,3,2,2,有,無,有,15000,114,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPVNMLOJKHKGFEA08CC,整棟(戶)出租,無,1140220~1150219,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
大安區,租賃房屋,臺北市大安區忠孝東路四段１４８號５樓之７,0.0,,,,1140122,土地0建物2車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0710209,164.7,0,0,0,無,有,無,73956,449,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金台北市大安區忠孝東路四段148號5樓之8；,RPRNMLOJKHKGFFA77CC,,有,1140205~1200304,有,,
文山區,租賃房屋,臺北市文山區景華街１５０巷７號１樓,0.0,,,,1140121,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660506,99.17,3,1,2,有,無,有,30000,303,,0.0,0,續租案件；,RPPNMLPJKHKGFAA17CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,臺北市中正區南昌路一段１２５巷９號１樓,0.0,,,,1140127,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680125,19.83,4,1,2,有,無,有,10100,509,,0.0,0,多人共同承租2；租金總額含管理費；水費；瓦斯費；網路費；,RPRNMLPJKHKGFAA37CC,分租雅房,無,1140204~1150203,無,冷氣、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
中正區,租賃房屋,臺北市中正區南昌路一段１２５巷９號１樓,0.0,,,,1140127,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680125,9.91,4,1,2,有,無,有,6000,605,,0.0,0,多人共同承租2；,RPSNMLPJKHKGFAA47CC,分租雅房,無,1140204~1150203,無,冷氣、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
中正區,租賃房屋,臺北市中正區南昌路一段１２５巷９號１樓,0.0,,,,1140124,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680125,9.91,4,1,2,有,無,有,4500,454,,0.0,0,多人共同承租2；租金總額含管理費；水費；瓦斯費；網路費；,RPTNMLPJKHKGFAA57CC,分租雅房,無,1140201~1150131,無,冷氣、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
大同區,租賃房屋,臺北市大同區延平北路一段６６巷４號８樓之１,0.0,,,,1140126,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711203,54.620000000000005,2,1,1,有,有,有,32500,595,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPPOMLPJKHKGFBA37CC,整棟(戶)出租,有,1140211~1150210,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
萬華區,租賃房屋,臺北市萬華區萬大路１３７巷３號,0.0,,,,1140124,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0640508,36.4,1,1,1,有,無,無,17000,467,,0.0,0,此為臺北市社會住宅包租代管計畫之物件，評定市價租金為18900元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為17000元。,RPOPMLPJKHKGFBA37CC,獨立套房,無,1140201~1150131,無,熱水器,社會住宅代管
中山區,租賃房屋,臺北市中山區伊通街１號五樓,0.0,商,,,1140122,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070426,91.35,2,2,1,有,有,有,74000,810,,0.0,0,租金總額含管理費；網路費；,RPQNMLPJKHKGFCA47CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,
內湖區,租賃房屋,臺北市內湖區康寧路三段１８９巷１１弄８號４樓,0.0,,,,1140123,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770507,175.09,4,2,4,有,無,無,41250,236,,0.0,0,,RPRNMLPJKHKGFCA57CC,整棟(戶)出租,無,1140210~1190209,無,,一般包租
內湖區,租賃房屋,臺北市內湖區行善路２５巷１弄２號,0.0,,,,1140124,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,124.51,3,2,2,有,有,無,31200,251,,0.0,0,此為台北市政府社會住宅包租代管計畫。,RPUNMLPJKHKGFCA87CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
松山區,租賃房屋,臺北市松山區南京東路三段２８７號,0.0,,,,1140124,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0750923,240.99,0,0,0,無,有,無,250000,1037,,0.0,0,短期租賃租金總額含稅；,RPRNMLPJKHKGFDA67CC,,有,1140210~1140509,無,,
士林區,租賃房屋,臺北市士林區重慶北路四段４９巷４０弄４２之１號四樓,0.0,,,,1140125,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,78.43,2,2,1,有,無,有,13000,166,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPPNMLPJKHKGFEA57CC,整棟(戶)出租,無,1140225~1150224,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
士林區,租賃房屋,臺北市士林區建業路３４之１０號２樓,0.0,,,,1140123,土地0建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060405,25.240000000000002,1,0,1,有,有,有,13000,515,,0.0,0,管理費600元，租金不含管理費多人共同承租2；,RPTNMLPJKHKGFEA97CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、冰箱,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區復興南路一段１０７巷４０號,0.0,,,,1140124,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0691103,99.17,0,0,0,無,無,無,160000,1613,,0.0,0,承租部分範圍約30坪,RPQNMLPJKHKGFFA77CC,,無,1140315~1190314,無,,
大安區,租賃房屋,臺北市大安區大安路一段５２巷５號,0.0,,,,1140122,土地0建物1車位0,一層,7,店面(店鋪),見使用執照,鋼筋混凝土造,0660216,350.87,0,0,0,無,無,無,170000,485,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金台北市大安區大安路一段52巷57號地下一樓；租賃期間有約定不同租金免租裝潢期:114/1/15~114/3/14；,RPRNMLPJKHKGFFA87CC,,無,1140115~1190114,有,,
中正區,租賃房屋,臺北市中正區博愛路２１２巷３號３樓之１,0.0,,,,1140121,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930512,165.73,3,2,2,有,有,有,58000,350,,0.0,0,租金總額含管理費；續租案件；,RPPNMLQJKHKGFAA27CC,整棟(戶)出租,有,1140121~1160120,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中正區,租賃房屋,臺北市中正區中華路二段１７５巷４７號四樓,0.0,,,,1140123,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620406,75.57,3,1,1,有,無,有,24000,318,,0.0,0,此為台北市社會住宅包租代管計畫之物件，評定市價租金為26700，因選擇代管方案須打九折，且簽約租金無條件捨至百分位，實際租賃金額為24000。,RPRNMLQJKHKGFAA47CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器,社會住宅代管
中正區,租賃房屋,臺北市中正區廈門街１４巷１號２樓,0.0,,,,1140123,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601018,17.1,4,1,2,有,無,有,17600,1029,,0.0,0,租金總額含網路費；其他公區使用、清潔服務、垃圾代收；租賃建物部分範圍，且未計入共有部分面積；,RPVNMLQJKHKGFAA87CC,分租套房,無,1140215~1150514,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
萬華區,租賃房屋,臺北市萬華區漢口街二段７３號５樓之３,0.0,,,,1140123,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850106,23.7,1,0,1,有,有,有,13500,570,,0.0,0,,RPPNMLQJKHKGFBA37CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中正區,租賃房屋,臺北市中正區開封街一段４８號１２樓之９,0.0,,,,1140124,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,59.69,3,1,1,有,有,有,32000,536,,0.0,0,,RPQNMLQJKHKGFBA47CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、洗衣機、電視機、冰箱、有線電視,
萬華區,租賃房屋,臺北市萬華區環河南路２段３５巷１５弄１號,0.0,,,,1140122,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0561016,23.15,2,0,2,有,無,無,9000,389,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPUNMLQJKHKGFBA87CC,分租套房,無,1130516~1140515,無,,一般代管
中山區,租賃房屋,臺北市中山區中山北路二段７７巷８號６樓之２,0.0,,,,1140123,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,79.18,2,1,1,有,有,無,45511,575,,0.0,0,,RPPNMLQJKHKGFCA47CC,整棟(戶)出租,有,1140205~1170204,有,,
中山區,租賃房屋,臺北市中山區吉林路２８號３樓,0.0,,,,1140124,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760625,176.86,7,1,2,有,無,無,80000,452,,0.0,0,冷氣為部份吊隱式租金總額含稅；,RPTNMLQJKHKGFCA87CC,,無,1140205~1160214,有,冷氣、熱水器、冰箱,
中山區,租賃房屋,臺北市中山區中山北路二段１３７巷１號３樓之１６,0.0,,,,1140123,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670427,21.26,1,0,1,有,有,有,14000,659,,0.0,0,續租案件；,RPWNMLQJKHKGFCA18CC,獨立套房,有,1140401~1150331,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
