鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
中壢區,租賃房屋,桃園市中壢區環北路３５０號十六樓之２,0.0,,,,1140121,土地0建物1車位0,十六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,131.69,3,1,2,有,有,有,22700,172,,0.0,0,,RPQQMLNLJHKGFBH28CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
大溪區,租賃房屋,桃園市大溪區儲蓄路２１２巷１１號,0.0,,,,1140123,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0710226,20.0,3,3,3,有,無,有,6500,325,,0.0,0,續租案件；,RPQNMLNLJHKGFCH08CC,分租套房,無,1140221~1150220,無,冷氣、熱水器、洗衣機、有線電視、網路,
龍潭區,租賃房屋,桃園市龍潭區八德村聖亭路八德段４２巷２弄７號,0.0,,,,1140121,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0710421,85.12,4,2,1,有,無,有,15000,176,,0.0,0,社會住宅 水電費由承租人負擔,RPRNMLNLJHKGFCH18CC,整棟(戶)出租,無,1140201~1150131,無,熱水器,社會住宅代管
大溪區,租賃房屋,桃園市大溪區介壽路８３巷４３弄６２號,0.0,,,,1140122,土地0建物1車位0,全,1,透天厝,住家用,磚造,0650130,62.4,3,1,1,有,無,無,6500,104,,0.0,0,續租案件；,RPXNMLNLJHKGFCH78CC,整棟(戶)出租,無,1140310~1150309,無,熱水器、瓦斯或天然氣,社會住宅代管
龍潭區,租賃房屋,桃園市龍潭區富華街３１５巷６弄８號５樓,0.0,,,,1140123,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841130,102.13999999999999,4,1,2,有,有,有,10000,98,,0.0,0,管理費1000由出租人負擔,RPPOMLNLJHKGFCH08CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
大園區,租賃房屋,桃園市大園區拔子林二路１７巷６之１號５樓,0.0,,,,1140121,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,59.66,1,1,1,有,有,有,16000,268,,0.0,0,,RPSNMLNLJHKGFEH48CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
蘆竹區,租賃房屋,桃園市蘆竹區機捷路二段９９１號７樓A室,0.0,,,,1140121,土地0建物0車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111108,23.0,2,2,2,有,有,有,11500,500,,0.0,0,社區管理費1600元網路費500元多人共同承租2；,RPQOMLNLJHKGFEH38CC,分租套房,有,1140125~1150125,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
大園區,租賃房屋,桃園市大園區拔子林２路１７巷１３-１號８樓,0.0,,,,1140121,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,59.09,1,1,1,有,有,有,15500,262,,0.0,0,,RPSOMLNLJHKGFEH58CC,獨立套房,有,1140301~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
大園區,租賃房屋,桃園市大園區學五街７巷１６號５樓,0.0,,,,1140121,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121017,103.83000000000001,3,1,2,有,有,有,17000,164,,0.0,0,,RPVOMLNLJHKGFEH88CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
蘆竹區,租賃房屋,桃園市蘆竹區南祥路３５０號七樓,0.0,,,,1140121,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850624,174.18,3,1,2,有,有,有,20900,120,,0.0,0,,RPOPMLNLJHKGFEH28CC,整棟(戶)出租,有,1140216~1150215,有,熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋+車位,桃園市八德區前程街３９號六樓,0.0,,,,1140123,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111006,107.08,2,2,1,有,有,有,23000,271,坡道平面,25.89,1000,管理費每個月2000元整、水費、電費皆由承租人負擔,RPQNMLNLJHKGFFH38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區和平路１５６之２號,0.0,,,,1140121,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781207,116.32000000000001,3,2,2,有,有,有,12000,103,,0.0,0,管理費、水電費、瓦斯費由承租人負擔,RPRNMLNLJHKGFFH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋+車位,桃園市八德區廣興三路１３８號２樓,0.0,,,,1140123,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120818,116.5,2,2,1,有,有,有,19700,186,坡道平面,21.37,2000,管理費另計2300元由承租人負擔續租案件；,RPUNMLNLJHKGFFH78CC,整棟(戶)出租,有,1140216~1150215,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區上海路１５１號九樓,0.0,,,,1140122,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951213,79.98,2,2,1,有,有,有,12600,158,,0.0,0,社會住宅 管理費1400元 水電費 瓦斯費由承租人負擔,RPQNMLNLJHKGFGH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區高雙路１３號十四樓,0.0,,,,1140122,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023,169.64,3,2,2,有,有,有,20500,121,,0.0,0,每月管理費3000元由承租人負擔，未計入租金。未租賃車位，建物登記含有車位面積；續租案件；,RPVNMLNLJHKGFGH98CC,整棟(戶)出租,有,1140320~1150319,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區萬壽路二段１２９５號二樓,0.0,,,,1140121,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700915,76.11,2,1,1,有,無,有,10000,131,,0.0,0,社會住宅,RPPNMLNLJHKGFHH48CC,整棟(戶)出租,無,1140121~1170120,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
龜山區,租賃房屋,桃園市龜山區長慶三街４１號６樓,0.0,,,,1140121,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120204,108.71000000000001,3,1,1,有,有,無,19900,183,,0.0,0,,RPRNMLNLJHKGFHH68CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
龜山區,租賃房屋,桃園市龜山區文青路３５８號１２樓,0.0,,,,1140121,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090603,93.56,2,1,1,有,有,有,19600,209,,0.0,0,,RPTNMLNLJHKGFHH88CC,整棟(戶)出租,有,1140121~1150120,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋+車位,桃園市桃園區國豐三街１００號八樓之３,0.0,,,,1140121,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706,125.85,2,1,1,有,有,有,13000,111,坡道平面,27.09,2000,管理費、停車費、水電費、瓦斯費由承租人負擔,RPPNMLOLJHKGFAH87CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大同路２４號９樓之７,0.0,,,,1140123,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880311,35.51,1,0,1,有,有,有,8000,225,,0.0,0,管理費另計900元由承租人負擔,RPQNMLOLJHKGFAH97CC,獨立套房,有,1140213~1150212,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
桃園區,租賃房屋,桃園市桃園區中埔二街１００號８樓,0.0,,,,1140121,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921121,84.67,2,1,1,有,有,有,17000,201,,0.0,0,管理費、水電費、瓦斯費由承租人負擔,RPSNMLOLJHKGFAH18CC,整棟(戶)出租,有,1140205~1160204,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區大興西路二段５９之１號六樓之４,0.0,,,,1140122,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850713,76.0,3,1,1,有,有,有,12800,168,,0.0,0,,RPVNMLOLJHKGFAH48CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區成功路二段１號十樓之１０,0.0,,,,1140122,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700404,89.69000000000001,2,2,1,有,有,有,16000,178,,0.0,0,,RPWNMLOLJHKGFAH58CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋,桃園市桃園區博愛路６９巷１號五樓之４,0.0,,,,1140122,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870925,21.63,1,0,1,有,有,有,5000,231,,0.0,0,社會住宅 水電費 管理費300元由承租人負擔,RPPOMLOLJHKGFAH97CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
桃園區,租賃房屋,桃園市桃園區朝陽街１１號四樓之７,0.0,,,,1140121,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861117,36.370000000000005,1,1,1,有,有,有,10900,300,,0.0,0,社會住宅,RPROMLOLJHKGFAH18CC,獨立套房,有,1140131~1150130,有,熱水器,社會住宅代管
桃園區,租賃房屋,桃園市桃園區朝陽街１１號四樓之１０,0.0,,,,1140123,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861117,37.94,1,1,1,有,有,有,9400,248,,0.0,0,每月管理費600元由承租人負擔，未計入租金。續租案件；,RPSOMLOLJHKGFAH28CC,獨立套房,有,1140315~1150314,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區日光路８巷６號５樓,0.0,,,,1140124,土地0建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120821,101.72,2,2,1,有,有,有,24000,297,坡道平面,27.68,2000,管理費另計2000元由承租人負擔續租案件；,RPUOMLOLJHKGFAH48CC,整棟(戶)出租,有,1140208~1150207,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大興西路二段２５１號６樓之２,0.0,,,,1140121,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820830,119.92,4,1,2,有,有,有,15400,128,,0.0,0,,RPVOMLOLJHKGFAH58CC,整棟(戶)出租,有,1140214~1150213,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區中山路７５５號３樓之３,0.0,,,,1140122,土地0建物1車位0,三層,20,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0881201,12.89,6,0,1,有,有,有,13500,1047,,0.0,0,續租案件；,RPWOMLOLJHKGFAH68CC,,有,1140204~1150203,有,冷氣、網路,
中壢區,租賃房屋,桃園市中壢區仁慈路１７６號４樓,0.0,,,,1140123,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840805,30.34,1,0,1,有,有,有,5500,181,,0.0,0,管理費1000由出租人負擔,RPRNMLOLJHKGFBH18CC,獨立套房,有,1140210~1160209,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中壢區,租賃房屋+車位,桃園市中壢區領航南路四段７７號十四樓,0.0,,,,1140123,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110406,155.51,3,1,2,有,有,有,25000,168,坡道平面,24.86,3000,社會住宅,RPTNMLOLJHKGFBH38CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區實踐路２２５號十樓之６３,0.0,,,,1140124,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930410,28.400000000000002,1,0,1,有,有,有,5500,194,,0.0,0,社會住宅,RPUNMLOLJHKGFBH48CC,獨立套房,有,1140131~1150130,有,冷氣、熱水器、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區龍平路２１１之１號五樓,0.0,,,,1140121,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820630,119.47999999999999,3,2,2,有,有,無,13000,109,,0.0,0,,RPXNMLOLJHKGFBH78CC,整棟(戶)出租,有,1140228~1150227,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區龍和一街２５１號六樓,0.0,,,,1140123,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,135.63,3,2,2,有,有,有,15000,111,,0.0,0,社會住宅 水電費 管理費1000元 瓦斯費由承租人負擔續租案件；,RPROMLOLJHKGFBH28CC,整棟(戶)出租,有,1140320~1150319,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區永福路３６號,0.0,,,,1140123,土地0建物1車位0,全,2,透天厝,商業用,加強磚造,0650123,88.98,2,2,2,有,無,有,10000,112,,0.0,0,續租案件；,RPXOMLOLJHKGFBH88CC,整棟(戶)出租,無,1140401~1150331,無,熱水器、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋+車位,桃園市中壢區松義二街３２號十二樓,0.0,,,,1140121,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060519,137.11,2,1,1,有,有,有,19500,170,坡道平面,36.91,2500,社會住宅,RPOPMLOLJHKGFBH08CC,整棟(戶)出租,有,1140131~1150130,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區中華路一段６４４巷３５弄５號三樓,0.0,,,,1140124,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770203,85.91,3,1,1,有,無,有,12000,140,,0.0,0,社會住宅,RPPPMLOLJHKGFBH18CC,整棟(戶)出租,無,1140130~1150129,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區致祥一街２３２巷２１號４樓,0.0,,,,1140122,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841009,78.72,2,1,1,有,無,有,15000,191,,0.0,0,,RPTPMLOLJHKGFBH58CC,整棟(戶)出租,無,1140125~1150124,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區慈惠二街５１號５樓,0.0,,,,1140122,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720207,85.66,2,1,1,有,無,有,15000,175,,0.0,0,,RPVPMLOLJHKGFBH78CC,整棟(戶)出租,無,1140124~1150123,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區合浦街７９號３樓,0.0,,,,1140122,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800612,141.3,3,2,2,有,有,有,13000,92,,0.0,0,,RPPQMLOLJHKGFBH28CC,整棟(戶)出租,有,1140221~1150220,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區永豐街２３號,0.0,,,,1140121,土地0建物0車位0,全,3,透天厝,商業用,鋼筋混凝土造,0771006,40.3,4,4,4,有,無,有,7000,174,,0.0,0,,RPQQMLOLJHKGFBH38CC,分租套房,無,1140117~1150116,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
龍潭區,租賃房屋,桃園市龍潭區聖亭路２３２之２號五樓,0.0,,,,1140121,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1030207,108.72,2,1,1,有,有,有,16000,147,,0.0,0,社會住宅,RPPNMLOLJHKGFCH08CC,整棟(戶)出租,有,1140121~1150120,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
龍潭區,租賃房屋,桃園市龍潭區福龍路二段６８巷１７號十樓,0.0,,,,1140122,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130328,122.33,3,1,2,有,有,無,16500,135,,0.0,0,,RPTNMLOLJHKGFCH48CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
龍潭區,租賃房屋,桃園市龍潭區梅龍一街７５號,0.0,,,,1140121,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0710226,99.6,3,2,2,有,無,有,15000,151,,0.0,0,水電費、瓦斯費由承租人負擔,RPUNMLOLJHKGFCH58CC,整棟(戶)出租,無,1140201~1170131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楊梅區,租賃房屋,桃園市楊梅區青山六街１巷１２號１０樓之４,0.0,,,,1140124,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,81.64,2,2,1,有,有,有,12200,149,,0.0,0,社會住宅 水電費 管理費800元 瓦斯費由承租人負擔,RPSNMLOLJHKGFDH48CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區青山二街４２１號９樓,0.0,,,,1140123,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840324,141.73000000000002,3,2,2,有,有,有,14000,99,,0.0,0,社會住宅 水電費 管理費1000元 瓦斯費由承租人負擔續租案件；,RPUNMLOLJHKGFDH68CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
蘆竹區,租賃房屋,桃園市蘆竹區大興八街９３號４樓之５,0.0,,,,1140122,土地0建物0車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980423,24.13,3,3,3,有,有,有,11000,456,,0.0,0,租金總額含管理費；網路費；其他第四台；續租案件；,RPRNMLOLJHKGFEH48CC,分租套房,有,1140122~1150122,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
蘆竹區,租賃房屋,桃園市蘆竹區大興八街９３號９樓之５,0.0,,,,1140122,土地0建物0車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980423,24.22,3,3,3,有,有,有,11000,454,,0.0,0,租金總額含管理費；網路費；其他第四台；,RPSNMLOLJHKGFEH58CC,分租套房,有,1140122~1150121,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
蘆竹區,租賃房屋,桃園市蘆竹區五福六路４９號四樓,0.0,,,,1140121,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831129,121.77,3,1,2,有,無,有,13000,107,,0.0,0,,RPTNMLOLJHKGFEH68CC,整棟(戶)出租,無,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區新興路１１５５巷１２弄３號,0.0,,,,1140123,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700213,90.17,3,2,2,有,無,無,15000,166,,0.0,0,此為（桃園市∕國家住宅及都市更新中心）社會住宅包租代管計畫之物件，評定市價租金為__18751______元，因選擇（包租∕）方案須打___8___折且簽約租金無條件捨去至百分位，實際租賃契約金額___15000_____元。」續租案件；,RPPNMLOLJHKGFFH38CC,整棟(戶)出租,無,1140201~1150131,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋,桃園市八德區建德路１巷９１弄６７衖２號,0.0,,,,1140121,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850610,225.99,5,2,3,有,有,有,18000,80,,0.0,0,,RPRNMLOLJHKGFFH58CC,整棟(戶)出租,無,1140224~1150223,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區介壽路一段４２５巷５之３號,0.0,,,,1140123,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701022,88.75,3,2,2,有,無,有,15000,169,,0.0,0,續租案件；,RPSNMLOLJHKGFFH68CC,整棟(戶)出租,無,1140301~1150228,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋,桃園市八德區銀和街２７巷２弄１０號５樓之５,0.0,,,,1140123,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,157.44,3,2,2,有,有,有,17500,111,,0.0,0,管理費另計1500元由承租人負擔,RPTNMLOLJHKGFFH78CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋,桃園市八德區介壽路二段６８５巷５０弄６１號２樓,0.0,,,,1140122,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701125,84.0,3,1,1,有,無,無,10000,119,,0.0,0,,RPVNMLOLJHKGFFH98CC,整棟(戶)出租,無,1140131~1150130,無,熱水器、瓦斯或天然氣,社會住宅代管
八德區,租賃房屋+車位,桃園市八德區高城八街８６號十一樓,0.0,,,,1140124,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950329,142.0,3,1,2,有,有,有,23100,163,坡道平面,0.0,3000,社會住宅,RPXNMLOLJHKGFFH56CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區義民路２１５號二樓之６,0.0,,,,1140121,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840322,46.39,1,0,1,有,有,有,8500,183,,0.0,0,管理費、水電費、瓦斯費由承租人負擔,RPPNMLOLJHKGFGH48CC,獨立套房,有,1140201~1170131,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區廣泰路２１８之１號十三樓,0.0,,,,1140121,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070918,100.41,2,1,1,有,有,無,14400,143,,0.0,0,,RPRNMLOLJHKGFGH68CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區榮興街２０號十四樓,0.0,,,,1140124,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840221,76.69,2,2,1,有,有,無,11000,143,,0.0,0,社會住宅 水電費 管理費1000元由承租人負擔,RPSNMLOLJHKGFGH78CC,整棟(戶)出租,有,1140205~1150204,有,熱水器、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋+車位,桃園市平鎮區南平路１４１號十三樓之１,0.0,,,,1140123,土地0建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030711,130.01,2,1,1,有,有,有,18200,157,坡道平面,30.21,2500,社會住宅,RPTNMLOLJHKGFGH88CC,整棟(戶)出租,有,1140131~1150130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
平鎮區,租賃房屋,桃園市平鎮區湧光路２０８巷１號,0.0,,,,1140121,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700106,98.66,3,2,3,有,無,無,10000,101,,0.0,0,水電費、瓦斯費由承租人負擔,RPUNMLOLJHKGFGH98CC,整棟(戶)出租,無,1140220~1170219,無,熱水器、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區環南路二段２７號１２樓,0.0,,,,1140121,土地0建物0車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810201,170.27,6,6,6,有,有,有,12500,73,,0.0,0,,RPPOMLOLJHKGFGH58CC,分租套房,有,1140117~1140716,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
平鎮區,租賃房屋,桃園市平鎮區環南路二段１７９之６號５樓,0.0,,,,1140121,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810123,155.26999999999998,3,1,2,有,有,有,17000,109,,0.0,0,,RPQOMLOLJHKGFGH68CC,整棟(戶)出租,有,1140211~1150210,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
龜山區,租賃房屋,桃園市龜山區茶專路２０２巷１１號五樓,0.0,,,,1140124,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821020,104.6,3,1,1,有,無,無,9000,86,,0.0,0,社會住宅,RPSNMLOLJHKGFHH88CC,整棟(戶)出租,無,1140125~1150124,無,熱水器、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區大同西路６９巷４弄１０之３號,0.0,,,,1140122,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701110,17.79,5,5,5,有,無,有,4500,253,,0.0,0,,RPPNMLPLJHKGFAH97CC,分租套房,無,1140120~1150119,無,冷氣、熱水器、冰箱、網路,
中壢區,租賃房屋,桃園市中壢區復華五街２７號,0.0,,,,1140125,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0650807,114.68,4,2,2,有,無,無,35000,305,,0.0,0,,RPSNMLPLJHKGFBH38CC,整棟(戶)出租,無,1140122~1160121,無,,
